Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2023-12-12,AEE,77.47000122070312,78.02999877929688,76.83000183105469,77.95999908447266,77.95999908447266,1964600
2023-12-13,AEE,77.91000366210938,81.36000061035156,77.5199966430664,81.31999969482422,81.31999969482422,2416300
2023-12-14,AEE,81.75,82.08999633789062,74.56999969482422,75.0199966430664,75.0199966430664,7698200
2023-12-15,AEE,73.47000122070312,74.06999969482422,70.80999755859375,71.7300033569336,71.7300033569336,7428200
2023-12-18,AEE,72.01000213623047,72.87999725341797,70.6500015258789,71.13999938964844,71.13999938964844,4240800
2023-12-19,AEE,71.06999969482422,72.41999816894531,71.01000213623047,72.3499984741211,72.3499984741211,2440900
2023-12-20,AEE,72.33000183105469,72.63999938964844,71.79000091552734,72.04000091552734,72.04000091552734,3392600
2023-12-21,AEE,72.0999984741211,72.6500015258789,71.13999938964844,72.0999984741211,72.0999984741211,2349900
2023-12-22,AEE,72.58999633789062,73.12000274658203,71.94000244140625,72.06999969482422,72.06999969482422,2006000
2023-12-26,AEE,72.05000305175781,72.36000061035156,71.63999938964844,71.7699966430664,71.7699966430664,1658100
2023-12-27,AEE,71.68000030517578,72.26000213623047,71.29000091552734,71.69999694824219,71.69999694824219,1509500
2023-12-28,AEE,71.5,72.47000122070312,71.47000122070312,72.30000305175781,72.30000305175781,1060000
2023-12-29,AEE,71.97000122070312,72.62999725341797,71.7699966430664,72.33999633789062,72.33999633789062,1181700
2024-01-02,AEE,72.12999725341797,74.01000213623047,71.81999969482422,74.0,74.0,1531200
2024-01-03,AEE,74.0,74.23999786376953,73.16999816894531,73.66999816894531,73.66999816894531,2090800
2024-01-04,AEE,73.37000274658203,74.38999938964844,73.19000244140625,73.91000366210938,73.91000366210938,1939900
2024-01-05,AEE,73.83999633789062,74.36000061035156,73.33999633789062,74.05000305175781,74.05000305175781,1411000
2024-01-08,AEE,73.86000061035156,74.75,73.58999633789062,74.66000366210938,74.66000366210938,1612200
2024-01-09,AEE,74.33000183105469,74.75,73.80000305175781,74.0199966430664,74.0199966430664,1752100
2024-01-10,AEE,73.86000061035156,74.33000183105469,73.75,73.77999877929688,73.77999877929688,1248700
2024-01-11,AEE,73.44999694824219,73.44999694824219,71.48999786376953,72.19999694824219,72.19999694824219,1780900
2024-01-12,AEE,72.63999938964844,72.88999938964844,71.69000244140625,71.88999938964844,71.88999938964844,1920700
2024-01-16,AEE,71.52999877929688,71.73999786376953,70.81999969482422,71.20999908447266,71.20999908447266,1933900
2024-01-17,AEE,71.04000091552734,71.94999694824219,70.19000244140625,70.31999969482422,70.31999969482422,1531400
2024-01-18,AEE,69.87000274658203,69.93000030517578,69.0,69.61000061035156,69.61000061035156,2216500
2024-01-19,AEE,69.80999755859375,69.97000122070312,68.94000244140625,69.27999877929688,69.27999877929688,2365600
2024-01-22,AEE,69.16999816894531,69.79000091552734,68.5199966430664,68.8499984741211,68.8499984741211,1847200
2024-01-23,AEE,68.81999969482422,69.26000213623047,68.36000061035156,69.0199966430664,69.0199966430664,1915200
2024-01-24,AEE,69.5,69.66999816894531,67.69999694824219,68.36000061035156,68.36000061035156,2265800
2024-01-25,AEE,68.80999755859375,69.7300033569336,68.72000122070312,69.68000030517578,69.68000030517578,1779300
2024-01-26,AEE,69.94999694824219,70.2300033569336,69.04000091552734,69.51000213623047,69.51000213623047,2696700
2024-01-29,AEE,69.62000274658203,70.12000274658203,69.12999725341797,69.79000091552734,69.79000091552734,1500200
2024-01-30,AEE,69.6500015258789,70.48999786376953,68.76000213623047,70.02999877929688,70.02999877929688,2351200
2024-01-31,AEE,70.7300033569336,70.80999755859375,69.1500015258789,69.56999969482422,69.56999969482422,1789000
2024-02-01,AEE,69.2300033569336,70.86000061035156,68.83000183105469,70.69999694824219,70.69999694824219,2245500
2024-02-02,AEE,69.94000244140625,70.18000030517578,69.11000061035156,69.41000366210938,69.41000366210938,1765800
2024-02-05,AEE,68.80999755859375,68.87999725341797,67.8499984741211,67.97000122070312,67.97000122070312,2619800
2024-02-06,AEE,67.72000122070312,68.72000122070312,67.54000091552734,68.37999725341797,68.37999725341797,2215900
2024-02-07,AEE,68.58000183105469,68.69000244140625,67.8499984741211,68.69000244140625,68.69000244140625,1715500
2024-02-08,AEE,68.26000213623047,68.33000183105469,67.31999969482422,67.91999816894531,67.91999816894531,1658200
2024-02-09,AEE,67.75,68.83999633789062,67.54000091552734,68.69999694824219,68.69999694824219,1885800
2024-02-12,AEE,68.76000213623047,69.37999725341797,68.26000213623047,69.16999816894531,69.16999816894531,1263600
2024-02-13,AEE,69.12000274658203,69.3499984741211,67.02999877929688,68.2699966430664,68.2699966430664,1715500
2024-02-14,AEE,68.37999725341797,68.80999755859375,67.68000030517578,68.61000061035156,68.61000061035156,1359200
2024-02-15,AEE,68.80000305175781,70.08000183105469,68.62000274658203,69.54000091552734,69.54000091552734,2583400
2024-02-16,AEE,69.4800033569336,70.08000183105469,68.5999984741211,69.51000213623047,69.51000213623047,3362500
2024-02-20,AEE,69.58000183105469,70.66000366210938,69.30999755859375,69.87000274658203,69.87000274658203,1530400
2024-02-21,AEE,70.26000213623047,71.55000305175781,69.97000122070312,71.4000015258789,71.4000015258789,2469200
2024-02-22,AEE,70.94000244140625,71.12999725341797,69.88999938964844,70.80999755859375,70.80999755859375,2749300
2024-02-23,AEE,70.94000244140625,72.37999725341797,70.47000122070312,71.5999984741211,71.5999984741211,2918000
2024-02-26,AEE,71.3499984741211,71.38999938964844,70.27999877929688,70.83000183105469,70.83000183105469,2218700
2024-02-27,AEE,71.0999984741211,71.62999725341797,70.69999694824219,71.31999969482422,71.31999969482422,1362600
2024-02-28,AEE,71.33999633789062,71.86000061035156,71.05999755859375,71.48999786376953,71.48999786376953,1324300
2024-02-29,AEE,71.77999877929688,72.30000305175781,71.16999816894531,71.19000244140625,71.19000244140625,3395500
2024-03-01,AEE,71.0199966430664,71.38999938964844,69.80999755859375,71.31999969482422,71.31999969482422,1963700
2024-03-04,AEE,70.69999694824219,72.94999694824219,70.69999694824219,72.66999816894531,72.66999816894531,2185000
2024-03-05,AEE,72.95999908447266,73.80999755859375,71.95999908447266,72.12000274658203,72.12000274658203,2734600
2024-03-06,AEE,72.80999755859375,73.62999725341797,72.44000244140625,73.12000274658203,73.12000274658203,1492400
2024-03-07,AEE,73.66999816894531,73.76000213623047,72.9000015258789,73.08000183105469,73.08000183105469,1525100
2024-03-08,AEE,73.12999725341797,73.5999984741211,72.51000213623047,73.01000213623047,73.01000213623047,1408700
2024-03-11,AEE,73.08000183105469,73.88999938964844,73.05000305175781,73.6500015258789,73.6500015258789,1578300
2024-03-12,AEE,72.6500015258789,73.25,71.83999633789062,72.31999969482422,72.31999969482422,1748800
2024-03-13,AEE,72.56999969482422,73.01000213623047,71.94000244140625,72.4000015258789,72.4000015258789,1261400
2024-03-14,AEE,72.01000213623047,72.31999969482422,70.5999984741211,71.37999725341797,71.37999725341797,1491800
2024-03-15,AEE,70.80000305175781,72.16000366210938,70.80000305175781,71.58000183105469,71.58000183105469,3478400
2024-03-18,AEE,71.52999877929688,72.30999755859375,71.31999969482422,71.97000122070312,71.97000122070312,1999700
2024-03-19,AEE,72.0,72.66999816894531,71.77999877929688,72.11000061035156,72.11000061035156,1083100
2024-03-20,AEE,71.95999908447266,72.55999755859375,71.51000213623047,72.05000305175781,72.05000305175781,1236000
2024-03-21,AEE,72.18000030517578,72.56999969482422,71.7699966430664,71.80000305175781,71.80000305175781,1451300
2024-03-22,AEE,72.47000122070312,72.47000122070312,71.51000213623047,71.68000030517578,71.68000030517578,1148000
